==19509== NVPROF is profiling process 19509, command: ./mbnet
==19509== Warning: Unified Memory Profiling is not supported on the underlying platform. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==19509== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==19509== Profiling application: ./mbnet
==19509== Profiling result:
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
 GPU activities:   50.61%  68.9570s     20068  3.4362ms  670.44us  6.2021ms  [CUDA memcpy DtoD]
                   46.71%  63.6362s     10003  6.3617ms  2.2293ms  8.6580ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_relu_tile148t_nt_v0
                    0.00%  6.3370us         2  3.1680us  1.8560us  4.4810us  cuDevicePrimaryCtxRelease
                    0.00%  5.1520us         6     858ns     768ns     992ns  cuDeviceGetUuid
                    0.00%  5.0880us         7     726ns     608ns     896ns  cudaPeekAtLastError

==19509== NVTX result:
==19509==   Thread "<unnamed>" (id = 1844240400)
==19509==     Domain "TensorRT"
==19509==       Range "(Unnamed Layer* 0) [Convolution]"
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
          Range:  100.00%  830.90ms     10000  83.090us  60.129us  1.1353ms  (Unnamed Layer* 0) [Convolution]
 GPU activities:  100.00%  63.6295s     10000  6.3630ms  2.2402ms  8.6580ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_relu_tile148t_nt_v0
      API calls:  100.00%  633.30ms     10000  63.329us  45.633us  872.30us  cudaLaunchKernel

==19509==       Range "ExecutionContext::execute"
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
          Range:  100.00%  103.896s     10000  10.390ms  4.3512ms  13.144ms  ExecutionContext::execute
 GPU activities:   64.57%  63.6295s     10000  6.3630ms  2.2402ms  8.6580ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_relu_tile148t_nt_v0
                   35.43%  34.9206s     10000  3.4921ms  1.8714ms  5.7897ms  [CUDA memcpy DtoD]
      API calls:   69.22%  1.42422s     10000  142.42us  103.62us  693.83us  cudaMemcpyAsync
                   30.78%  633.30ms     10000  63.329us  45.633us  872.30us  cudaLaunchKernel

==19509== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
