==1635== NVPROF is profiling process 1635, command: ./mbnet
==1635== Warning: Unified Memory Profiling is not supported on the underlying platform. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==1635== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==1635== Profiling application: ./mbnet
==1635== Profiling result:
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
 GPU activities:   74.73%  3.59145s     10004  359.00us  181.63us  408.16us  trt_maxwell_scudnn_128x32_relu_interior_nn_v1
                    9.32%  448.13ms     40195  11.148us     448ns  43.456us  [CUDA memcpy HtoD]
                    0.00%  8.5120us         7  1.2160us     832ns  2.4640us  cuDeviceGet
                    0.00%  5.6000us         8     700ns     640ns     800ns  cudaPeekAtLastError
                    0.00%  4.6080us         2  2.3040us  1.8240us  2.7840us  cuDevicePrimaryCtxRelease
                    0.00%  3.9040us         6     650ns     576ns     736ns  cuDeviceGetUuid

==1635== NVTX result:
==1635==   Thread "<unnamed>" (id = 2706903056)
==1635==     Domain "TensorRT"
==1635==       Range "(Unnamed Layer* 0) [Convolution]"
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
          Range:  100.00%  820.74ms     10000  82.073us  63.169us  2.2637ms  (Unnamed Layer* 0) [Convolution]
 GPU activities:  100.00%  3.59070s     10000  359.07us  200.16us  408.16us  trt_maxwell_scudnn_128x32_relu_interior_nn_v1
      API calls:  100.00%  617.39ms     10000  61.738us  47.520us  2.2321ms  cudaLaunchKernel

==1635==       Range "ExecutionContext::execute"
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
          Range:  100.00%  10.7499s     10000  1.0750ms  452.13us  9.9635ms  ExecutionContext::execute
 GPU activities:   95.54%  3.59070s     10000  359.07us  200.16us  408.16us  trt_maxwell_scudnn_128x32_relu_interior_nn_v1
                    4.46%  167.78ms     10000  16.778us  8.7040us  27.104us  [CUDA memcpy DtoD]
      API calls:   58.44%  867.98ms     10000  86.798us  56.639us  1.2426ms  cudaMemcpyAsync
                   41.56%  617.39ms     10000  61.738us  47.520us  2.2321ms  cudaLaunchKernel

==1635== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
